   74.0000    64.0000    71.0000     0.0750    -0.5020    -1.2400 1222007312.0000 
   42.0000    98.0000    77.0000     1.3140    -1.5950    -0.5470 1841635683.0000 
   53.0000    45.0000    75.0000     1.0990    -1.8810    -1.1560 13238496.0000 
   29.0000    19.0000    11.0000     1.0210     0.5590    -1.7200 635485800.0000 
   44.0000     2.0000    61.0000    -1.0580     0.3620     1.9200 113218247.0000 
   18.0000    38.0000    70.0000     1.8750    -1.6090    -1.4590 1988038866.0000 
   86.0000    66.0000    96.0000    -0.7420    -0.3370     0.3010 672822860.0000 
   21.0000     5.0000    17.0000    -1.9680     0.3850     0.3960 633548962.0000 
   51.0000    78.0000    72.0000     1.0650    -1.8500    -1.4200 642634824.0000 
   70.0000    92.0000    44.0000    -1.7380    -1.6140     1.4350 663214112.0000 
   54.0000    58.0000    30.0000    -0.0830    -0.6400    -0.9760 2135497951.0000 
   30.0000    30.0000    65.0000    -0.4850    -0.2740    -1.8660 697615680.0000 
   65.0000    21.0000    95.0000    -1.4850     1.7530    -0.5310 529627176.0000 
   61.0000    80.0000    86.0000    -0.3010     1.0670    -1.6520 412445514.0000 
    7.0000    54.0000    90.0000    -0.8810     0.6790     0.7030 150859251.0000 
   33.0000    17.0000    28.0000    -1.8880     1.3030     1.7250 128448944.0000 
   46.0000    88.0000    84.0000     0.6520    -0.1430    -1.6800 128046542.0000 
    0.0000    14.0000    70.0000     1.0190     0.8620    -1.9060 890544564.0000 
   49.0000    83.0000    40.0000    -1.2200     0.9870     1.6920 377008623.0000 
   61.0000    21.0000    36.0000     0.1650     1.3990    -1.2700 614572836.0000 
   70.0000    69.0000    49.0000     1.6800     0.6890     1.2250 236198349.0000 
   39.0000    73.0000     9.0000    -1.0460    -1.4800    -1.9980 545475544.0000 
   37.0000    16.0000    53.0000     1.9760     1.3600     1.0460 1738193801.0000 
   19.0000    37.0000    39.0000     0.1180    -1.7330     0.5720 660357360.0000 
   42.0000    17.0000    70.0000     1.9830    -0.7050    -1.3790 198624373.0000 
   46.0000    34.0000    40.0000    -0.0820    -1.7120    -1.7320 74577125.0000 
   84.0000    92.0000    54.0000     1.2960     1.6900     0.6030 995369175.0000 
   92.0000    57.0000    80.0000     0.7600    -0.8180    -0.3520 575246088.0000 
   18.0000    20.0000    59.0000    -0.6350     1.5930    -0.9160 729690313.0000 
   70.0000    44.0000    10.0000     0.0100    -0.2880     1.8010 1228718366.0000 
   46.0000    42.0000    44.0000    -1.8640     1.4970     0.8150 1017854225.0000 
   72.0000    79.0000     1.0000     0.6060    -0.2210     0.3030 548541324.0000 
   23.0000    94.0000    14.0000    -1.1320    -1.0220     1.9660 419350538.0000 
   62.0000    74.0000    59.0000     1.4740    -0.7250     1.6470 405325921.0000 
   89.0000    70.0000    58.0000    -1.9620    -0.4150    -1.2440 362549200.0000 
   87.0000    29.0000    16.0000     0.6670    -0.5670     1.0510 915241159.0000 
   45.0000    31.0000    29.0000    -1.7250     1.6970     0.1410 289863852.0000 
   15.0000    88.0000    37.0000    -0.7580     1.3350     1.1110 1373779885.0000 
   81.0000    74.0000    15.0000     1.4670     0.2820     0.2950 159029190.0000 
   25.0000    45.0000    37.0000     1.2100     1.8480     0.3530 651466835.0000 
   84.0000    47.0000    21.0000     0.1330    -1.6600     0.3970 637683168.0000 
   85.0000    33.0000    50.0000    -0.2270    -0.9560    -1.1340 54816630.0000 
   92.0000    69.0000    97.0000    -1.3260    -1.4350    -0.0740 685455384.0000 
   23.0000    85.0000    52.0000     0.9240    -0.9090     1.4700 543851950.0000 
   70.0000    90.0000    61.0000     0.0100    -1.7600    -0.0430 1559425932.0000 
   91.0000    20.0000    50.0000    -0.7130    -0.9140     0.8040 500167871.0000 
   26.0000    62.0000     4.0000    -0.0090    -0.0600    -0.9470 4208139.0000 
   38.0000    37.0000    88.0000    -1.4710     0.0590     0.0090 253764896.0000 
    0.0000    18.0000    92.0000    -1.9080    -1.9730    -1.2380 109234584.0000 
   82.0000    72.0000     6.0000     0.4200     0.7280     0.1230 59049145.0000 
   38.0000     6.0000    97.0000    -1.9220    -1.8410     1.1820 193279527.0000 
   71.0000    82.0000    79.0000     1.8310     1.0440    -1.4640 124090406.0000 
    6.0000    56.0000    88.0000     0.6340     1.1180     0.1090 124356564.0000 
   33.0000    62.0000    72.0000    -1.2380     0.5860    -0.8780 101321604.0000 
   29.0000    66.0000    54.0000    -1.2600     0.9480     0.2490 1202176.0000 
   83.0000    70.0000     3.0000     0.3270     0.0580    -0.8330 184377795.0000 
   24.0000    11.0000    51.0000     0.6420     0.3210     0.9070 70603169.0000 
   70.0000    19.0000    68.0000     0.3080     1.7940     0.7370 336064500.0000 
   55.0000    38.0000    15.0000     0.1550     0.7870    -0.1940 50424146.0000 
   76.0000    30.0000    98.0000    -0.6140    -0.7020    -0.3780 485471242.0000 
   85.0000    54.0000    68.0000    -1.1420    -1.0380     1.6150 230821956.0000 
   87.0000    33.0000    92.0000     0.0810     0.1220     0.7280 1767114461.0000 
   66.0000    23.0000    33.0000     0.0540    -0.2710     0.7120 151208765.0000 
   95.0000    75.0000    44.0000    -1.5070     0.8490    -1.1530 487965450.0000 
    2.0000    87.0000    45.0000    -1.7840    -0.1970     1.8100 1187017920.0000 
   96.0000    44.0000    23.0000    -0.3300     0.9720    -0.6690 82976800.0000 
   54.0000    85.0000    44.0000     1.3360    -0.8030    -0.5270 775498806.0000 
   49.0000    89.0000    37.0000    -0.4500    -1.9630     1.2560 426492358.0000 
   96.0000    83.0000    59.0000     1.5990    -0.6550    -0.8890 1483909060.0000 
    7.0000    16.0000    12.0000    -1.3210    -1.7530    -0.7880 5568948.0000 
   97.0000    66.0000    89.0000    -1.1060    -0.2610    -0.0650 442672685.0000 
   24.0000    76.0000    43.0000    -0.4870     0.4850    -0.7200 126416574.0000 
   15.0000    15.0000    80.0000    -1.8390     0.1260    -1.7270 880554940.0000 
   89.0000    66.0000    64.0000     1.7880    -1.5220    -1.5140 64924584.0000 
    4.0000    31.0000    74.0000     1.1950    -1.2340     1.4130 113493245.0000 
   41.0000    31.0000    56.0000    -0.8740     1.6110    -1.0880 30579604.0000 
   28.0000    39.0000    40.0000    -1.5940     0.2640     1.6420 80892746.0000 
    9.0000    56.0000    93.0000     1.7390    -0.0580     1.2350 742358308.0000 
   66.0000    45.0000    94.0000     0.8320     0.5100     0.5820 300957714.0000 
   13.0000    30.0000    78.0000    -1.1240    -0.2570    -1.9630 658772532.0000 
   77.0000    95.0000    29.0000     1.9410     0.2380    -0.9790 664053852.0000 
   78.0000    40.0000    90.0000    -1.2280     0.5750     0.5610 64162180.0000 
    6.0000    65.0000    25.0000     1.8160    -0.6530    -1.1000 804799762.0000 
   30.0000    98.0000    88.0000     1.8250     1.6350     1.4960 547723592.0000 
   91.0000    30.0000    58.0000    -1.3190    -0.3490     1.7050 284956875.0000 
   97.0000    23.0000    54.0000    -0.0270     1.0360    -0.5750 448771032.0000 
   90.0000    92.0000    59.0000    -0.1110    -1.9560    -0.5210 1156842960.0000 
   29.0000    41.0000    52.0000    -0.5830     1.8370     0.1520 86943754.0000 
   34.0000    39.0000    62.0000    -1.2140    -0.9040    -0.1530 276945422.0000 
   70.0000    73.0000    19.0000    -0.9940    -1.3500     0.1370 269482128.0000 
   81.0000    61.0000    33.0000    -0.6750     1.6920    -1.7140 762262496.0000 
   28.0000    56.0000    39.0000    -1.1830     1.9080    -0.0280 337299624.0000 
   64.0000    13.0000    81.0000    -1.1880    -1.7400     0.1520 35883897.0000 
   78.0000    77.0000    40.0000     0.0280     0.9670    -0.3580 156994168.0000 
   55.0000     6.0000    26.0000     1.8990     1.2930    -0.6220 152674434.0000 
   34.0000    12.0000    90.0000     1.3940    -0.1150    -1.4590 171718448.0000 
    6.0000    22.0000    61.0000     1.5660    -0.5250     1.7200 228983383.0000 
   49.0000    40.0000    81.0000     1.8680    -1.5660    -1.1940 1311641784.0000 
   13.0000    43.0000    41.0000     1.1060     1.7730    -0.4380 1837952508.0000 
   75.0000    21.0000    53.0000     1.7120    -0.2860    -0.2050 652659360.0000 
   17.0000    26.0000    38.0000     0.5920     1.7980     1.4380 17606376.0000 
   31.0000    79.0000    16.0000     0.6650     1.8370    -1.3150 132978375.0000 
   80.0000    48.0000     8.0000     0.8530    -0.2380     0.8390 316635047.0000 
   61.0000    18.0000     1.0000    -0.2730     0.9130    -1.0340 654912.0000 
   93.0000    38.0000    75.0000    -1.5090     1.4770    -1.2280 541790700.0000 
    3.0000    60.0000    25.0000     1.6410     0.4450    -1.6160 10444958.0000 
   32.0000    52.0000    31.0000     0.3470    -0.4090     1.1960 300069543.0000 
   66.0000    90.0000    32.0000     1.9310     0.5560     0.4320 378185804.0000 
   70.0000    40.0000    45.0000     0.2990    -1.5870    -0.3640 1396330124.0000 
   48.0000    37.0000    61.0000     0.5460    -0.1790    -1.7950 525112321.0000 
   57.0000     7.0000    53.0000    -1.4520    -0.9450     0.6890 598361442.0000 
   31.0000    37.0000    52.0000     1.5400    -1.7310     0.3180 1242058224.0000 
   58.0000    86.0000    91.0000     0.7230    -0.4250     0.1020 944461452.0000 
   39.0000     5.0000    69.0000    -0.2870    -1.5900    -1.7070 13343358.0000 
   53.0000    72.0000    68.0000     1.2080     1.9130     0.4210 1063862400.0000 
   10.0000    34.0000    85.0000    -1.1210    -0.3960     1.5780 1249030200.0000 
   65.0000    13.0000    38.0000    -0.9080    -1.8320    -0.0700 1058560568.0000 
   36.0000    37.0000    72.0000     0.8980     0.9300    -0.1090 1294648656.0000 
   15.0000    86.0000    44.0000     1.0290    -0.3410    -0.0740 581561912.0000 
   12.0000    11.0000    48.0000     0.8170     1.5890     1.4700 48877920.0000 
   36.0000    70.0000    98.0000    -0.2960     1.3010     0.9660 11750778.0000 
    3.0000    88.0000    39.0000    -1.1150     0.1310     1.3050 92112622.0000 
   43.0000    65.0000    76.0000    -1.7980    -1.1090     1.8500 120316984.0000 
   13.0000    71.0000    20.0000     1.8020    -0.5580    -1.9960 378374080.0000 
   75.0000    59.0000    34.0000    -0.9720     0.4250     1.1490 612140490.0000 
   89.0000    56.0000    66.0000    -0.4790     1.5140     1.5870 67729827.0000 
   52.0000    96.0000    12.0000     1.7950     1.5980    -0.5650 995791434.0000 
    7.0000    71.0000    13.0000    -0.7990     1.1750     0.8740 241056750.0000 
   34.0000    17.0000    78.0000    -0.8890    -0.9340    -1.2530 337001259.0000 
   56.0000    58.0000    29.0000    -1.1780     0.3450    -0.5510 65735124.0000 
   45.0000    95.0000    44.0000    -1.5570     1.6310     1.2940 852587824.0000 
   65.0000    19.0000    39.0000    -0.0070     1.0940    -0.8780 1168429890.0000 
   39.0000    74.0000    91.0000    -1.5430    -0.4270    -1.2650 499666314.0000 
   93.0000    46.0000     3.0000     0.1900    -0.6050     1.2870 85113320.0000 
   82.0000    83.0000    35.0000    -0.8870     1.7780     1.2890 544631580.0000 
    9.0000    94.0000    88.0000     0.9550     0.2160     1.4840 1457314320.0000 
   10.0000    78.0000    65.0000    -0.1170    -1.2860     1.6820 1524822492.0000 
   29.0000    20.0000    50.0000    -0.6240    -1.8930     0.1890 726197472.0000 
   25.0000     4.0000    55.0000     1.1550     0.6460     1.9110 229604.0000 
    5.0000    91.0000    62.0000     1.5740     0.5270     0.5490 376726104.0000 
   79.0000    98.0000    72.0000     1.9450     1.2810     0.1890 1474796455.0000 
   10.0000     7.0000    38.0000     1.4690     0.1480    -1.3930 531298332.0000 
   12.0000    19.0000    80.0000     0.2580    -1.2700     0.7830 1335040637.0000 
   26.0000    79.0000    13.0000    -1.6470    -0.5200     1.1950 1003059000.0000 
   45.0000    66.0000    57.0000     0.4260     1.1560    -0.8380 1058343407.0000 
   69.0000    27.0000    39.0000     1.2690     0.9340     1.7510 5203359.0000 
   22.0000    75.0000    56.0000    -0.3480    -1.3900     0.2730 487755264.0000 
   52.0000     5.0000    41.0000     0.3320    -0.3480     0.6830 884184868.0000 
   50.0000     1.0000    76.0000     1.1580    -0.7850    -0.7360 1630471128.0000 
   43.0000    15.0000     5.0000     1.2300    -1.8820     0.4000 410157765.0000 
   76.0000    37.0000    44.0000    -1.1620    -0.0900     1.1360 432562680.0000 
   93.0000    16.0000    99.0000     1.2450    -0.5480    -1.1570 11823041.0000 
   96.0000    70.0000    12.0000     0.1110    -0.4130     0.6400 350021266.0000 
    7.0000    53.0000    12.0000     1.1260    -1.1950     1.5930 125533038.0000 
   30.0000    63.0000    72.0000    -0.5080     1.0510    -0.8530 328859237.0000 
   15.0000     7.0000    41.0000    -0.2810     1.6020    -1.0130 549089486.0000 
   58.0000    37.0000    10.0000     0.5450     0.7770     1.0580 448620645.0000 
   63.0000    92.0000    63.0000     0.2680    -0.5150    -0.2190 526244702.0000 
   96.0000    26.0000    59.0000    -0.9010     0.6730     1.1670 115009280.0000 
   74.0000    40.0000    60.0000    -0.8240    -1.9720    -1.8150 1968253769.0000 
   23.0000    38.0000    83.0000     1.4520    -1.9520    -1.6900 388287315.0000 
   54.0000    52.0000    31.0000    -1.9610    -1.0140     1.7850 723436272.0000 
   11.0000    66.0000    34.0000    -1.6640     1.1850     0.9330 452358738.0000 
   74.0000    89.0000    87.0000     0.0020    -1.5260    -1.6850 1063561611.0000 
    5.0000    23.0000     2.0000    -0.6470     1.8850     0.1910 226796740.0000 
   44.0000    99.0000    79.0000     0.3820     1.4850     1.9380 164606208.0000 
   56.0000     2.0000    85.0000     1.1410    -1.1640    -0.8860 714797220.0000 
    3.0000    91.0000    64.0000     0.2290     1.5580    -1.8480 344774520.0000 
   75.0000    33.0000    68.0000     1.2600     0.8760     0.1360 176524859.0000 
   36.0000    84.0000    54.0000    -0.6790    -1.1780    -1.5770 68506320.0000 
   25.0000    54.0000    71.0000     1.5130    -0.9320    -1.1250 446886702.0000 
   18.0000    39.0000     5.0000    -1.9710    -1.6570    -0.8640 148735275.0000 
   21.0000    13.0000    83.0000    -1.3030    -0.0510    -0.2650 25656980.0000 
   19.0000    76.0000    58.0000     1.7930    -1.2490     1.9280 1078808643.0000 
   34.0000    46.0000    42.0000    -0.3450     0.7730    -0.0300 994718082.0000 
    9.0000    35.0000    21.0000     0.1530     1.3710    -1.8350 88423156.0000 
   30.0000    58.0000    42.0000     0.6320     1.9940     1.9160 156161760.0000 
   92.0000    28.0000    59.0000    -1.0040    -1.8440    -1.9660 254229840.0000 
   81.0000    67.0000    97.0000    -1.6460    -0.6630     0.8760 192654470.0000 
   11.0000    19.0000     4.0000    -1.1650     1.0370    -1.4210 1355058206.0000 
   38.0000    73.0000    99.0000     1.1840    -1.1110    -1.2310 378152148.0000 
   97.0000    60.0000    30.0000    -0.4950    -0.7050     0.5550 773075506.0000 
   74.0000    97.0000    82.0000     1.9640     1.8730     1.1810 158898558.0000 
   52.0000    67.0000    23.0000    -0.5590     0.3980    -0.7450 154916954.0000 
   28.0000    12.0000    72.0000     1.4700    -1.7190     0.9220 547036860.0000 
   82.0000    86.0000    87.0000    -0.1710    -0.3590     0.0870 1184034285.0000 
   84.0000    40.0000    31.0000     1.3090    -1.8270     1.6940 1353107600.0000 
   13.0000    73.0000    19.0000     1.9120    -0.8720    -0.8200 650024284.0000 
   92.0000    73.0000    26.0000    -0.6740    -0.4530     1.7820 1329502859.0000 
   68.0000    48.0000    11.0000    -1.1390    -0.7650    -1.3840 144654532.0000 
    8.0000    60.0000    32.0000     0.1330    -0.5930    -0.3190 1501982430.0000 
   54.0000    82.0000    36.0000     0.6820     0.6140    -0.9630 185077256.0000 
   62.0000    69.0000    36.0000    -0.7910    -0.6480    -1.3550 563081244.0000 
   93.0000     1.0000    34.0000    -0.6200    -1.8300     0.5630 580013200.0000 
   23.0000    35.0000    64.0000    -0.3180    -1.5840    -0.6730 204689106.0000 
   61.0000    91.0000     5.0000    -0.6250    -0.1200     1.3960 1485816264.0000 
   66.0000    70.0000     3.0000     0.6700     1.3670     0.3940 227074848.0000 
   47.0000    76.0000    44.0000     0.4690     1.2390     1.6470 1517426610.0000 
   34.0000    16.0000    97.0000     1.5020     0.8950     0.5040 315607754.0000 
   96.0000    31.0000    31.0000    -1.1240     0.5790    -1.5840 159649360.0000 
   38.0000    74.0000    15.0000     0.5050    -1.3800    -0.5420 92170000.0000 
   86.0000    13.0000    89.0000     0.0780     1.6120     0.3410 229316460.0000 
   57.0000    94.0000    53.0000     0.4520    -0.0010    -1.6220 331901970.0000 
   61.0000    91.0000    23.0000     0.4930    -1.7400    -1.0060 946296944.0000 
   69.0000     6.0000    56.0000     1.8410     0.4160    -1.3750 529241009.0000 
   91.0000    51.0000    80.0000    -1.4450     0.4920    -0.7230 435764043.0000 
   72.0000    59.0000     6.0000     0.7710     0.8890    -0.3330 614581524.0000 
   58.0000    41.0000    96.0000    -0.5820     1.6880     1.3340 526600918.0000 
   92.0000    25.0000    50.0000     0.7080    -1.5980    -0.4880 751726640.0000 
   15.0000    43.0000    53.0000    -1.1410    -1.7790    -0.1410 621313110.0000 
   18.0000    68.0000    16.0000     1.2590     0.4870    -1.4140 624936160.0000 
   27.0000    58.0000    16.0000     0.6150     1.0450     0.9370 1226628396.0000 
   62.0000    27.0000    98.0000     1.1160     0.1390     0.3610 52089861.0000 
    4.0000    67.0000    13.0000    -0.1230    -1.0740    -1.3730 75663424.0000 
   47.0000    90.0000    55.0000     1.9340    -1.3720     0.6180 488953270.0000 
   28.0000    99.0000    23.0000    -0.2750    -1.3640    -1.6000 1688983625.0000 
   27.0000    61.0000    67.0000     1.5180     0.1740     1.2810 306989163.0000 
   48.0000    37.0000     8.0000     1.6260    -0.3360    -0.7180 95032792.0000 
   25.0000    77.0000    97.0000    -0.0470    -1.5530     1.3290 910670310.0000 
   28.0000    37.0000    53.0000     0.0170    -0.5110     0.2680 360850546.0000 
   81.0000    86.0000    86.0000    -1.7450     1.8190     0.4100 177904943.0000 
   99.0000    46.0000    45.0000    -0.1840     1.4280     1.0670 236015850.0000 
   97.0000    77.0000    11.0000    -0.3040    -1.9940    -0.3760 216453753.0000 
   13.0000    30.0000     3.0000    -1.4460    -1.3500    -0.8770 383148843.0000 
    9.0000    60.0000    87.0000    -0.8710    -1.0780     1.4250 266042070.0000 
   71.0000    94.0000    90.0000    -0.6480    -0.7870    -1.8310 162479274.0000 
   46.0000    20.0000    11.0000    -0.7960    -1.8030    -0.3130 385009080.0000 
   69.0000    98.0000    65.0000    -1.2800     1.8210     1.2390 104600750.0000 
    0.0000    91.0000    60.0000     0.6740     0.5690     0.2600 167519615.0000 
    6.0000    38.0000    92.0000    -0.3800     0.8080    -1.6980 490837183.0000 
   74.0000    97.0000    63.0000     1.4230     0.9850    -1.4940 1537448508.0000 
    4.0000    51.0000    26.0000     1.0260    -0.6100     1.9300 998387824.0000 
   74.0000    21.0000    69.0000    -0.0050    -0.6190    -0.0830 383595476.0000 
    8.0000    80.0000    60.0000     1.7160    -1.3660    -1.4540 950599620.0000 
   44.0000    37.0000    84.0000    -0.8190     0.4950    -0.0300 257283600.0000 
   21.0000    66.0000    78.0000    -0.1370    -0.6520    -0.0610 425479824.0000 
   60.0000    27.0000    69.0000     0.7930    -0.2040    -1.0950 251669680.0000 
   37.0000    45.0000    72.0000    -0.1290    -0.4080     0.8470 841203324.0000 
   36.0000    67.0000    69.0000     1.3320     1.3370    -0.0920 370192908.0000 
   74.0000    62.0000    74.0000    -1.6770    -1.2470     1.0320 728865716.0000 
   11.0000    67.0000    58.0000    -1.2930    -0.8760    -0.1080 863222527.0000 
   89.0000    84.0000    84.0000    -1.1190    -0.6170     0.3150 55823200.0000 
   83.0000    90.0000     4.0000     1.3720     1.8990     1.2880 505035150.0000 
    2.0000    57.0000    48.0000     0.8550    -1.7590    -1.0020 136114485.0000 
   17.0000    78.0000    11.0000     0.3410    -1.7780     1.6230 21545279.0000 
   60.0000    38.0000    93.0000     1.5430    -1.6950    -0.2330 615943780.0000 
   57.0000    19.0000    61.0000    -1.9920     1.3070     0.5440 125920696.0000 
   53.0000    34.0000    16.0000     1.9940    -1.5160    -0.3640 547215557.0000 
   15.0000     9.0000    94.0000     1.8370     1.3330    -0.5520 8297100.0000 
   86.0000    47.0000    88.0000     1.3920     0.2140     1.8560 618743010.0000 
   75.0000    45.0000    32.0000     1.5350     0.3410    -0.0820 2071178108.0000 
    4.0000    13.0000    88.0000    -0.1110     1.5490    -0.4140 1044981696.0000 
   96.0000    37.0000    54.0000    -1.0190     0.1370     1.4070 972406225.0000 
   54.0000    66.0000    68.0000     0.0680    -1.5780    -0.9480 77802450.0000 
   98.0000    24.0000    85.0000     1.1910    -1.3580    -0.5190 820052619.0000 
   94.0000    26.0000    87.0000     1.2960    -0.3350    -1.4180 98936244.0000 
   71.0000    18.0000    94.0000     1.4080    -0.0740     1.1200 92982615.0000 
   38.0000     4.0000    49.0000    -1.1870     1.3570    -1.7590 164822756.0000 
   65.0000     0.0000    98.0000     1.9590     1.4810    -0.9640 883867230.0000 
   63.0000    97.0000    24.0000     0.4280     1.5790    -0.6640 281879325.0000 
   55.0000    35.0000    10.0000    -0.2190    -0.4930    -0.4050 1325147356.0000 
   51.0000    10.0000    10.0000     1.6080    -1.9970    -1.8270 758721072.0000 
   25.0000    66.0000    79.0000     0.0070    -1.0460    -0.3630 944566128.0000 
   86.0000    59.0000    97.0000    -1.4350    -0.5530     0.5900 422983647.0000 
   25.0000    77.0000    35.0000     0.4840    -1.6760     0.9970 442220714.0000 
   59.0000    44.0000    36.0000     1.1150     1.9700    -0.9440 222780.0000 
   74.0000    15.0000     2.0000    -0.0720     1.7040     0.0890 46136000.0000 
    0.0000    95.0000     7.0000     1.6480     1.0860     1.7260 11059237.0000 
    3.0000    38.0000     0.0000     0.7800    -1.9130     1.6340 1610392068.0000 
   78.0000    96.0000    13.0000     1.0480     0.0040    -1.2510 717073749.0000 
   64.0000    50.0000     7.0000     0.5200    -0.8080    -0.7430 1191695580.0000 
   52.0000    69.0000    92.0000    -0.8100    -1.1050    -0.9530 669525750.0000 
   85.0000     6.0000    82.0000     0.2240    -1.8600     0.5420 563750460.0000 
   39.0000    36.0000    71.0000    -0.8570    -1.5150    -1.1330 376620464.0000 
   17.0000    33.0000    21.0000    -0.8390     0.9900    -0.6170 530050176.0000 
   52.0000    98.0000    33.0000     1.4470    -0.6550     1.5390 30163537.0000 
   97.0000    32.0000    58.0000    -1.4630    -1.8260     1.4810 216764460.0000 
   69.0000    78.0000    61.0000    -1.9460    -1.7030    -0.3650 904790070.0000 
   68.0000    28.0000    28.0000     0.3580     0.9110     0.3340 95718908.0000 
   33.0000    37.0000    62.0000    -1.6700    -0.7240    -1.5890 931097375.0000 
   95.0000    23.0000    62.0000     0.5700     0.0560     1.0220 265755250.0000 
   52.0000    48.0000    79.0000     0.7500    -0.6170    -0.6140 410196192.0000 
   14.0000    97.0000    61.0000    -0.1750     1.1320     0.9140 768480900.0000 
   51.0000     2.0000    47.0000     0.2800    -0.3340     0.9640 787959036.0000 
   88.0000    20.0000    83.0000     1.2440     0.2420    -0.4290 306549306.0000 
   19.0000    53.0000    96.0000     1.0550    -1.3600     1.1650 316149636.0000 
   63.0000    72.0000    84.0000     1.0950     0.8860    -0.2760 917942400.0000 
   79.0000    11.0000    69.0000    -1.3550     0.9760     0.8270 93292838.0000 
   47.0000    94.0000    12.0000    -1.3590    -0.0350    -0.6660 1609025304.0000 
   88.0000    84.0000    43.0000    -0.4200    -1.3510     1.5540 952333668.0000 
   26.0000    22.0000    59.0000     0.7640    -0.0010    -0.3770 1074885588.0000 
   35.0000    75.0000    75.0000    -1.0370    -1.9980     1.3850 10169640.0000 
   79.0000    43.0000    42.0000     0.0960     1.6300    -1.2710 758921040.0000 
   13.0000    28.0000    50.0000     1.2150    -1.3180     1.9880 332753736.0000 
   11.0000    91.0000    72.0000    -0.0900     0.2140    -0.0220 567710465.0000 
   53.0000    67.0000    16.0000     1.5070    -1.0480     1.3470 24056868.0000 
   91.0000     2.0000    28.0000    -0.7270     0.3830    -1.0870 45029696.0000 
   94.0000    93.0000    64.0000     1.0760    -1.6670    -1.6570 1122475904.0000 
   34.0000     9.0000     6.0000     1.5010    -1.0610     0.0980 494657842.0000 
   65.0000    19.0000    51.0000    -1.3820    -1.4340     0.2110 294846472.0000 
   65.0000    82.0000    82.0000     0.2490     0.1480    -0.3230 69662608.0000 
   70.0000    62.0000    18.0000     0.0040    -1.9430     1.2550 173816138.0000 
   17.0000     7.0000    45.0000     1.1560     1.2050    -1.1010 1299287.0000 
   18.0000    52.0000    41.0000     1.0370     0.1160    -0.1050 733186746.0000 
   77.0000    33.0000    30.0000    -1.0750     1.1100     1.4280 288469888.0000 
   42.0000    38.0000    37.0000     1.5520    -1.3070     0.0890 190074632.0000 
   48.0000    41.0000    19.0000     1.1060     0.6400     0.0200 362190312.0000 
   24.0000    22.0000     0.0000    -1.9600    -1.5830     0.4500 682007520.0000 
   83.0000     4.0000    72.0000     1.3460     0.0330     0.2910 422925516.0000 
   29.0000    68.0000    79.0000    -1.2250     0.0570     0.3270 52168448.0000 
   20.0000     8.0000    64.0000     1.0610    -0.8200     1.7450 733215945.0000 
   67.0000    76.0000    45.0000     0.6840     1.8260    -0.4810 40419925.0000 
   24.0000     2.0000    56.0000     0.5090    -1.0060     1.8870 217555200.0000 
   55.0000    68.0000     2.0000     0.2640    -1.8530     0.5920 138227328.0000 
    0.0000    38.0000    81.0000     0.5810    -0.6170    -1.4950 548484375.0000 
   81.0000    35.0000    86.0000    -0.2930     1.0550    -1.0830 1230118042.0000 
   71.0000    77.0000    88.0000    -0.6830    -0.9360     0.0760 224777553.0000 
   96.0000    95.0000    88.0000    -1.9560     1.5390    -1.5380 734860035.0000 
