  5.0000   5.0000   5.0000   0.8160  -0.1840   0.9540   6.5001 
  5.0000   5.0000   5.0000   0.9450  -1.2490  -1.6350   8.3001 
  5.0000   5.0000   5.0000   1.3940   0.5860  -0.1930   5.8001 
  5.0000   5.0000   5.0000   1.2140   1.5710  -1.5840   0.7001 
  5.0000   5.0000   5.0000  -0.1830  -0.4420   1.0050   7.2001 
  5.0000   5.0000   5.0000  -1.5770   0.1460   1.5650   9.7001 
  5.0000   5.0000   5.0000   1.7340  -1.1920   0.6780   9.5001 
  5.0000   5.0000   5.0000  -0.3580   1.9210  -0.4310   5.8001 
  5.0000   5.0000   5.0000  -0.2630  -1.4760   0.4760   8.3001 
  5.0000   5.0000   5.0000  -0.3730   1.1930  -0.4820   7.4001 
  5.0000   5.0000   5.0000  -0.2210   1.3250  -1.9680   4.6001 
  5.0000   5.0000   5.0000   1.2490  -1.2000  -1.8470   1.8001 
  5.0000   5.0000   5.0000   0.7100   1.5100  -1.0100   3.3001 
  5.0000   5.0000   5.0000  -0.3430  -1.4440   1.9820   4.3001 
  5.0000   5.0000   5.0000  -0.2840   0.6600   0.1390   5.8001 
  5.0000   5.0000   5.0000   0.5810  -1.9400  -1.8310   7.1001 
  5.0000   5.0000   5.0000  -1.0640   0.9970  -0.2940   6.4001 
  5.0000   5.0000   5.0000   0.1900   1.2240  -1.7100   2.2001 
  5.0000   5.0000   5.0000   0.5500  -1.3260  -0.3320   5.1001 
  5.0000   5.0000   5.0000  -0.5260   0.1730   1.5690   8.4001 
  5.0000   5.0000   5.0000  -0.3160  -1.4400   1.6700   9.3001 
  5.0000   5.0000   5.0000  -0.5320   1.6520  -0.5640   8.4001 
  5.0000   5.0000   5.0000   0.3130   1.9270   0.5420   4.6001 
  5.0000   5.0000   5.0000   1.9880   1.0630  -0.0830   2.4001 
  5.0000   5.0000   5.0000   0.0600   1.6230   1.8400   0.3001 
  5.0000   5.0000   5.0000   1.2000  -1.5180  -1.0750   0.2001 
  5.0000   5.0000   5.0000  -0.8440   0.9450  -1.7470   3.0001 
  5.0000   5.0000   5.0000  -0.8820   1.8220   1.1670   0.2001 
  5.0000   5.0000   5.0000  -1.2660   0.8370   0.4950   0.2001 
  5.0000   5.0000   5.0000   0.8410  -1.7160  -0.6140   0.6001 
  5.0000   5.0000   5.0000  -1.7890  -1.7190   0.7530   5.1001 
  5.0000   5.0000   5.0000   1.3440  -0.9780  -0.1720   5.7001 
  5.0000   5.0000   5.0000  -1.3540   0.0200   0.3600   9.8001 
  5.0000   5.0000   5.0000   0.5030   1.2850   0.3000   5.9001 
  5.0000   5.0000   5.0000   0.2300   0.9050   0.2900   4.8001 
  5.0000   5.0000   5.0000   0.7270  -0.1910   0.5030   1.4001 
  5.0000   5.0000   5.0000  -1.3540  -1.0020   0.0160   3.9001 
  5.0000   5.0000   5.0000  -0.7180   1.7550  -0.6540   4.6001 
  5.0000   5.0000   5.0000  -1.6120  -1.9010   0.7490   3.2001 
  5.0000   5.0000   5.0000  -0.8790  -1.4230  -0.1590   1.9001 
  5.0000   5.0000   5.0000   0.5980  -1.7990   0.6690   0.1001 
  5.0000   5.0000   5.0000   1.4860  -1.0310  -1.2400   6.8001 
  5.0000   5.0000   5.0000   1.8740   1.4020  -0.2310   5.4001 
  5.0000   5.0000   5.0000  -0.4370  -1.7280   0.7680   6.1001 
  5.0000   5.0000   5.0000  -0.3780  -0.8640   0.4010   5.7001 
  5.0000   5.0000   5.0000  -0.7570   1.7470  -0.5450   3.1001 
  5.0000   5.0000   5.0000  -1.8020  -1.7960  -0.2840   1.9001 
  5.0000   5.0000   5.0000  -1.2180   1.5570   1.7910   3.2001 
  5.0000   5.0000   5.0000   1.7590   0.4600  -1.1670   9.7001 
  5.0000   5.0000   5.0000   1.7820  -0.0550   0.0180   0.8001 
  5.0000   5.0000   5.0000  -0.3000   1.7870   0.9620   6.3001 
  5.0000   5.0000   5.0000  -1.9410   0.0820  -0.1750   3.3001 
  5.0000   5.0000   5.0000   1.5710  -1.7740  -0.7100   1.4001 
  5.0000   5.0000   5.0000  -1.6750   0.7450   0.7980   2.3001 
  5.0000   5.0000   5.0000   0.9500  -1.4860   0.1940   8.4001 
  5.0000   5.0000   5.0000  -1.9290   0.3370   1.8160   8.2001 
  5.0000   5.0000   5.0000  -0.8500  -0.9990  -1.8680   3.2001 
  5.0000   5.0000   5.0000   0.9460   0.1500  -1.0600   9.8001 
  5.0000   5.0000   5.0000  -0.0630  -1.7450  -1.3860   4.8001 
  5.0000   5.0000   5.0000   0.6890   0.4390  -1.2670   6.0001 
  5.0000   5.0000   5.0000   1.0170   0.0240   1.4270   9.4001 
  5.0000   5.0000   5.0000  -0.8790   0.2250  -1.4310   2.3001 
  5.0000   5.0000   5.0000   1.0910   0.7630  -1.4930   6.2001 
  5.0000   5.0000   5.0000  -0.5470  -1.3250   1.6970   0.3001 
  5.0000   5.0000   5.0000  -0.3240   1.8290   1.5350   7.5001 
  5.0000   5.0000   5.0000   0.3310  -1.1730  -0.0270   2.0001 
  5.0000   5.0000   5.0000  -0.9180   0.5870   0.9680   2.4001 
  5.0000   5.0000   5.0000  -0.6220  -1.9470   0.3840   4.7001 
  5.0000   5.0000   5.0000   0.0770   0.1630  -1.2070   5.1001 
  5.0000   5.0000   5.0000  -1.6120  -0.6380  -1.6740   7.9001 
  5.0000   5.0000   5.0000  -1.5220  -1.1660   0.9940   3.1001 
  5.0000   5.0000   5.0000  -0.1390   1.0430  -1.4660   3.8001 
  5.0000   5.0000   5.0000   1.2240  -1.5790  -1.4870   5.5001 
  5.0000   5.0000   5.0000  -0.7520   0.8380   0.5270   8.3001 
  5.0000   5.0000   5.0000  -0.2220  -0.5050   0.8070   5.6001 
  5.0000   5.0000   5.0000  -0.4520  -0.8090  -1.7440   7.8001 
  5.0000   5.0000   5.0000   1.7070  -0.9510   1.8810   9.5001 
  5.0000   5.0000   5.0000   0.7640  -1.7930   1.9270   4.2001 
  5.0000   5.0000   5.0000  -0.6070   1.2730  -0.8270   5.5001 
  5.0000   5.0000   5.0000   0.6680  -0.2930   1.1450   9.2001 
  5.0000   5.0000   5.0000   0.1280   1.6580   1.7990   2.8001 
  5.0000   5.0000   5.0000   0.4960   0.3260   0.4110   7.4001 
  5.0000   5.0000   5.0000  -1.8270  -0.7820   1.7830   7.3001 
  5.0000   5.0000   5.0000   0.7620  -1.6090   0.4030   6.9001 
  5.0000   5.0000   5.0000  -0.2080   0.2840   0.9160   5.6001 
  5.0000   5.0000   5.0000   0.8440   1.1950   1.7980   8.9001 
  5.0000   5.0000   5.0000   0.8200  -1.0290  -1.8040   8.8001 
  5.0000   5.0000   5.0000   1.0300   1.3410   1.3800   1.0001 
  5.0000   5.0000   5.0000   1.3510   1.5310  -0.7610   0.0001 
  5.0000   5.0000   5.0000  -0.1430   1.6500   0.8260   8.2001 
  5.0000   5.0000   5.0000  -0.7790   0.9610  -1.5440   8.3001 
  5.0000   5.0000   5.0000   1.3520   0.8590   0.8040   4.5001 
  5.0000   5.0000   5.0000  -0.5040  -0.2800   0.0530   9.2001 
  5.0000   5.0000   5.0000  -0.7320  -0.1480  -0.3670   8.8001 
  5.0000   5.0000   5.0000   1.1750  -0.1700  -0.4230   0.6001 
  5.0000   5.0000   5.0000  -0.4770  -0.6910   1.7160   7.5001 
  5.0000   5.0000   5.0000  -1.1590  -0.6930   1.0750   5.0001 
  5.0000   5.0000   5.0000  -0.6900   0.2530  -0.5670   3.1001 
  5.0000   5.0000   5.0000  -0.7850   0.2410   0.8660   6.7001 
  5.0000   5.0000   5.0000  -0.9000  -0.3300   0.0640   4.8001 
  5.0000   5.0000   5.0000   1.7420  -1.8820   1.9920   6.2001 
  5.0000   5.0000   5.0000  -0.0300  -0.3740  -0.5490   9.7001 
  5.0000   5.0000   5.0000   1.8080   1.3800   1.7030   3.1001 
  5.0000   5.0000   5.0000  -1.3110   1.7720   0.2060   8.2001 
  5.0000   5.0000   5.0000  -0.9210  -0.3670  -1.0670   8.9001 
  5.0000   5.0000   5.0000  -1.7610   0.7180  -1.0800   5.4001 
  5.0000   5.0000   5.0000  -1.0410  -1.8620   0.0210   1.1001 
  5.0000   5.0000   5.0000  -0.1920  -1.5620  -0.2880   0.3001 
  5.0000   5.0000   5.0000  -1.4440  -0.2960   1.2650   7.8001 
  5.0000   5.0000   5.0000   1.3300  -1.2840  -1.6250   3.8001 
  5.0000   5.0000   5.0000  -1.5520  -1.5690  -1.1780   3.8001 
  5.0000   5.0000   5.0000  -1.7970   1.3800   1.3720   8.2001 
  5.0000   5.0000   5.0000  -0.6340  -1.3430  -1.9760   0.5001 
  5.0000   5.0000   5.0000   1.3750  -1.0560   1.0590   8.6001 
  5.0000   5.0000   5.0000  -0.9170  -0.5680   1.0980   4.3001 
  5.0000   5.0000   5.0000  -0.1300  -0.8380  -0.5020   7.8001 
  5.0000   5.0000   5.0000   0.8660  -1.2360   0.0080   4.9001 
  5.0000   5.0000   5.0000  -0.1680   0.7360   0.0390   8.1001 
  5.0000   5.0000   5.0000   1.1670   0.8610   1.7710   7.0001 
  5.0000   5.0000   5.0000   0.5940   1.1430  -0.9960   6.0001 
  5.0000   5.0000   5.0000   1.8010  -0.9720  -0.4350   2.8001 
  5.0000   5.0000   5.0000   0.3250  -1.3760  -1.4330   6.0001 
  5.0000   5.0000   5.0000   0.4080  -1.9830   1.3550   7.9001 
  5.0000   5.0000   5.0000  -0.8210  -1.1460   1.0570   4.5001 
  5.0000   5.0000   5.0000  -0.3820  -0.5820   0.9460   0.2001 
  5.0000   5.0000   5.0000  -1.8460  -1.0140   0.0830   2.1001 
  5.0000   5.0000   5.0000  -1.8010   0.2060   1.0430   4.5001 
  5.0000   5.0000   5.0000  -0.6500  -1.6010   1.1050   0.3001 
  5.0000   5.0000   5.0000  -0.2200  -1.3300  -0.6170   0.5001 
  5.0000   5.0000   5.0000  -0.3540  -0.0500  -1.7830   5.5001 
  5.0000   5.0000   5.0000  -0.0330   1.5720  -1.3140   4.6001 
  5.0000   5.0000   5.0000  -1.5740  -1.9050   1.5440   9.6001 
  5.0000   5.0000   5.0000  -0.4870   0.4900   0.1990   6.7001 
  5.0000   5.0000   5.0000   1.8280  -1.3660  -0.6600   8.0001 
  5.0000   5.0000   5.0000   0.8410  -1.6170   1.5250   4.3001 
  5.0000   5.0000   5.0000  -0.8650   0.9830   0.0460   1.5001 
  5.0000   5.0000   5.0000  -1.9950   1.7810   1.3720   5.2001 
  5.0000   5.0000   5.0000  -0.2680   1.5890   0.0590   5.1001 
  5.0000   5.0000   5.0000   1.1610   1.0970   1.1980   4.0001 
  5.0000   5.0000   5.0000   1.1920   1.0940   0.6880   0.6001 
  5.0000   5.0000   5.0000  -0.0640  -0.7610   0.7250   6.5001 
  5.0000   5.0000   5.0000  -0.1260  -1.9340   0.4970   6.7001 
  5.0000   5.0000   5.0000  -1.1990   0.3740  -0.3900   3.6001 
  5.0000   5.0000   5.0000  -0.6430  -1.9920  -0.7970   6.3001 
  5.0000   5.0000   5.0000   1.7890  -1.4250   1.3670   7.3001 
  5.0000   5.0000   5.0000  -1.8360  -0.5740  -0.0750   7.8001 
  5.0000   5.0000   5.0000  -1.1250  -0.5250   1.9700   6.7001 
  5.0000   5.0000   5.0000  -1.4310   0.6580  -0.8750   0.5001 
  5.0000   5.0000   5.0000   1.8980   1.8510  -1.3780   2.4001 
  5.0000   5.0000   5.0000   1.9170   1.1190   1.1910   1.8001 
  5.0000   5.0000   5.0000  -0.1540  -1.1990   1.0070   0.3001 
  5.0000   5.0000   5.0000  -0.8390  -1.7900  -1.4340   5.0001 
  5.0000   5.0000   5.0000  -1.2140   1.9330   1.1760   0.2001 
  5.0000   5.0000   5.0000  -0.2890  -0.8990  -0.6680   8.6001 
  5.0000   5.0000   5.0000   0.9280  -0.3460   1.0060   9.7001 
  5.0000   5.0000   5.0000  -1.6870  -1.8690   0.3540   6.3001 
  5.0000   5.0000   5.0000   1.9820   1.3290   0.6870   5.1001 
  5.0000   5.0000   5.0000   0.8000   0.2300  -1.0300   4.6001 
  5.0000   5.0000   5.0000   1.3830  -1.6710   1.8500   4.4001 
  5.0000   5.0000   5.0000  -1.1090  -1.2320  -0.5060   7.7001 
  5.0000   5.0000   5.0000  -1.2980  -1.3300   1.3320   6.5001 
  5.0000   5.0000   5.0000   0.1230  -0.9840  -0.2960   5.1001 
  5.0000   5.0000   5.0000   0.6710  -1.2900  -1.1000   3.6001 
  5.0000   5.0000   5.0000  -1.1590   1.6070   1.8990   7.6001 
  5.0000   5.0000   5.0000   0.9360   0.9380  -0.5730   8.8001 
  5.0000   5.0000   5.0000  -0.8320   0.7490   0.7350   0.3001 
  5.0000   5.0000   5.0000   1.0780   0.5850  -0.5530   7.0001 
  5.0000   5.0000   5.0000   1.3530   0.9410  -0.0010   0.7001 
  5.0000   5.0000   5.0000   1.9640  -0.3170   1.5250   8.7001 
  5.0000   5.0000   5.0000   0.7000  -0.7710   1.4910   7.1001 
  5.0000   5.0000   5.0000   0.2910  -1.2570  -0.9410   3.2001 
  5.0000   5.0000   5.0000  -1.6500  -1.0420  -1.3400   3.8001 
  5.0000   5.0000   5.0000  -1.7520   0.0880  -0.2730   6.8001 
  5.0000   5.0000   5.0000  -1.1630  -1.5380   0.6710   6.8001 
  5.0000   5.0000   5.0000   1.3990  -1.8820  -1.7620   0.4001 
  5.0000   5.0000   5.0000   1.4110   0.5890   1.8640   7.5001 
  5.0000   5.0000   5.0000  -1.7270   1.3890  -0.1850   2.5001 
  5.0000   5.0000   5.0000  -1.0300  -0.3420  -0.9520   6.1001 
  5.0000   5.0000   5.0000   0.4010   0.1070   0.7450   5.2001 
  5.0000   5.0000   5.0000   1.4170   1.4060   0.7420   1.7001 
